agency,sub_agency,calendar_year,amount,sub_type_name,rev_type,sub_type
FAO,FAO,2022,77493,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4039341,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,58120,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,38747,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,43590,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,72650,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,72650,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,14530,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,135613,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,16021750,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1772660,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,624790,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,862114,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1220520,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,9687,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,997727,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,2629931,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,14530,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1927647,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,2373234,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,101710,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1796877,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,41483159,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,38747,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,227637,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,48433,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,9687,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,227637,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,145300,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,24217,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4815,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,343877,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,324503,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,3525947,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,19373,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,48433,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,9687,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,2983494,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,421370,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,154987,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,343314,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,22124351,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,38747,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,48433,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,24217,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,276070,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,110553356,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,43590,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,372937,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,188890,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,9687,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,48433,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,14530,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,2039044,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,21446285,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,29500750,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,116240,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,368093,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,2349017,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,10393796,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1317387,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4388061,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,9687,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,29060,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,53277,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,193733,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,213107,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,24217,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,5574678,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,9687,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,19373,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1409410,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1486904,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,121083,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,6640211,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,19373,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,9687,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,19373,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,1651577,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,82337,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,24217,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,19373,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,43590,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,53277,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,48433,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,6257588,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,266383,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,33903,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,48433,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,6567561,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,24217,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,33903,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,217950,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,24217,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,29060,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,53277,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,4843,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,17436,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,2906,Assessed contributions,Assessed contributions,R01
FAO,FAO,2022,2462556,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,13605570,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,669289,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,1328429,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,8209359,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,4594972,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,115645,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,741689,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,1241233,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,68692965,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,101443,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,398529,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,164188,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,478345,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,139982,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,1089235,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,3388115,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,8740767,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,-470753,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,1714658,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,4496908,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,913561,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,58937097,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,223791,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,564582,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,616391,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,288512,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,933156,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,6468935,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,645996,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,8196290,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,18113708,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,3169556,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,2090280,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,12456650,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,21675232,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,58393,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,-2618528,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,265686,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,11132961,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,478235,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,3003406,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,61665146,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,326286,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,0,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,5868711,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,286168,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,2855658,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,161282,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,0,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,6642147,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,-361241,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,4265934,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,12226864,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,10050897,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,664215,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,0,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,904112,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,7507101,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,2258330,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,22997660,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,20369249,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,44170509,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,3704513,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,327874,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,48065381,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,163805,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,-929901,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,0,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,6824891,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,481012,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,1772739,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,29792148,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
FAO,FAO,2022,8137887,Project/ programme specific contributions,Voluntary non-core (earmarked) contributions,R03E
