calendar_year,entity_code,type_of_financial_information,amount,sdg_goal,sdg_target,sdg_indicator
2024,UNOPS,EXP,50141014.0,4,,
2024,UNOPS,EXP,56907191.0,7,,
2024,UNOPS,EXP,4377030.0,5,,
2024,UNOPS,EXP,14225935.0,8,,
2024,UNOPS,EXP,139479060.0,9,,
2024,UNOPS,EXP,42300131.0,X00,,
2024,UNHCR,EXP,1153499134.0,X00,,
2024,UNHCR,EXP,1018950342.0,1,,
2024,UNHCR,EXP,291065986.0,3,,
2024,UNHCR,EXP,194417273.0,4,,
2024,UNHCR,EXP,418348720.0,5,,
2024,UNHCR,EXP,302059787.0,10,,
2024,UNHCR,EXP,109702505.0,6,,
2024,UNHCR,EXP,392629313.0,11,,
2024,UNHCR,EXP,185544292.0,8,,
2024,UNHCR,EXP,485971644.0,16,,
2024,UNHCR,EXP,342455088.0,17,,
2024,IRMCT,EXP,95155000.0,16,,
2024,ITC,EXP,5169060.0,4,,
2024,ITC,EXP,9648912.0,1,,
2024,ITC,EXP,5513664.0,12,,
2024,ITC,EXP,3962946.0,13,,
2024,ITC,EXP,172302.0,15,,
2024,ITC,EXP,3446040.0,16,,
2024,ITC,EXP,31703568.0,17,,
2024,ITC,EXP,22571562.0,5,,
2024,ITC,EXP,78397410.0,8,,
2024,ITC,EXP,3962946.0,9,,
2024,ITC,EXP,7753590.0,2,,
2024,UNRWA,EXP,210145425.0,x00,,
2024,UNRWA,EXP,477905260.0,4,,
2024,UNRWA,EXP,168005482.0,3,,
2024,UNRWA,EXP,12837936.0,5,,
2024,UNRWA,EXP,53111755.0,6,,
2024,UNRWA,EXP,351227805.0,1,,
2024,UNODC,EXP,1711498.0,11,,
2024,UNODC,EXP,3226150.0,12,,
2024,UNICRI,EXP,8172.0,1,,
2024,UNICRI,EXP,34379.0,2,,
2024,UNICRI,EXP,239598.0,3,,
2024,UNICRI,EXP,290777.0,5,,
2024,UNICRI,EXP,9291.0,8,,
2024,UNICRI,EXP,5623.0,12,,
2024,UNICRI,EXP,11623696.0,16,,
2024,UNODC,EXP,14043162.0,1,,
2024,UNODC,EXP,49764834.0,5,,
2024,UNODC,EXP,19527.0,9,,
2024,UNODC,EXP,21524310.0,15,,
2024,UNODC,EXP,35986584.0,17,,
2024,UNODC,EXP,21594.0,X00,,
2024,UNICRI,EXP,9612.0,9,,
2024,UNICRI,EXP,28115.0,13,,
2024,UNICRI,EXP,5623.0,15,,
2024,UNICRI,EXP,17274.0,17,,
2024,UNODC,EXP,10574328.0,2,,
2024,UNODC,EXP,450062.0,6,,
2024,UNODC,EXP,433625.0,13,,
2024,UNODC,EXP,248293528.0,16,,
2024,UNICRI,EXP,8172.0,10,,
2024,UNICRI,EXP,15738.0,14,,
2024,UNODC,EXP,35595872.0,3,,
2024,UNODC,EXP,15979179.0,8,,
2024,UNODC,EXP,18893577.0,14,,
2024,UNICRI,EXP,61497.0,11,,
2024,UNODC,EXP,1380606.0,4,,
2024,UNODC,EXP,14542207.0,10,,
2024,FAO,EXP,272505789.0,X00,,
2024,CTBTO,EXP,134037685.0,16,,
2024,ISA,EXP,417494.0,9,,
2024,ISA,EXP,506698.0,14,,
2024,ISA,EXP,254078.0,16,,
2024,ISA,EXP,91452.0,17,,
2024,ISA,EXP,11424544.0,X00,,
2024,UNAIDS,EXP,195124117.0,10,,
2024,UNAIDS,EXP,1377404.0,11,,
2024,UNAIDS,EXP,121491.0,16,,
2024,UNAIDS,EXP,1147799.0,17,,
2024,UNAIDS,EXP,4731278.0,3,,
2024,UNAIDS,EXP,8322.0,1,,
2024,UNAIDS,EXP,132150.0,4,,
2024,UNAIDS,EXP,1073443.0,5,,
2024,UNCDF,EXP,29468468.0,17,,
2024,UNCDF,EXP,9207977.0,1,,
2024,UNCDF,EXP,1946667.0,2,,
2024,UNCDF,EXP,132005.0,4,,
2024,UNCDF,EXP,727219.0,5,,
2024,UNCDF,EXP,3164876.0,7,,
2024,UNCDF,EXP,15244116.0,8,,
2024,UNCDF,EXP,33799.0,9,,
2024,UNCDF,EXP,280707.0,10,,
2024,UNCDF,EXP,351469.0,15,,
2024,UNCDF,EXP,4266907.0,11,,
2024,UNCDF,EXP,19782152.0,13,,
2024,UNCDF,EXP,85141.0,14,,
2024,UNCDF,EXP,205040.0,16,,
2024,UNESCO,EXP,466210755.0,X00,,
2024,UNESCO,EXP,7712806.0,5,,
2024,UNESCO,EXP,453604.0,10,,
2024,UNESCO,EXP,205700.0,17,,
2024,UNESCO,EXP,16987.0,1,,
2024,UNESCO,EXP,23772.0,2,,
2024,UNESCO,EXP,147928.0,3,,
2024,UNESCO,EXP,39208533.0,4,,
2024,UNESCO,EXP,1839379.0,8,,
2024,UNESCO,EXP,3010821.0,11,,
2024,UNESCO,EXP,595250.0,13,,
2024,UNESCO,EXP,1822.0,15,,
2024,UNESCO,EXP,6327734.0,16,,
2024,UNESCO,EXP,28250.0,7,,
2024,UNESCO,EXP,141131.0,9,,
2024,UNESCO,EXP,367303.0,6,,
2024,UNESCO,EXP,1853573.0,14,,
2024,UNITAR,EXP,4740667.0,8,,
2024,UNITAR,EXP,352354.0,9,,
2024,UNITAR,EXP,2613181.0,11,,
2024,UNITAR,EXP,3137248.0,12,,
2024,UNITAR,EXP,4199030.0,13,,
2024,UNITAR,EXP,118061.0,14,,
2024,UNITAR,EXP,33420450.0,16,,
2024,UNITAR,EXP,719789.0,17,,
2024,UNITAR,EXP,1300006.0,2,,
2024,UNITAR,EXP,2428499.0,3,,
2024,UNITAR,EXP,2994916.0,4,,
2024,UNITAR,EXP,1363486.0,5,,
2024,UNFPA,EXP,253612156.0,X00,,
2024,UNU,EXP,288625.0,5,,
2024,UNU,EXP,36350.0,2,,
2024,UNU,EXP,194724.0,1,,
2024,UNU,EXP,67064.0,4,,
2024,UNU,EXP,45063.0,3,,
2024,UNU,EXP,189478.0,6,,
2024,UNU,EXP,183991.0,8,,
2024,UNU,EXP,64080.0,9,,
2024,UNU,EXP,83393.0,7,,
2024,UNU,EXP,208298.0,10,,
2024,UNU,EXP,385955.0,13,,
2024,UNU,EXP,50263.0,12,,
2024,UNU,EXP,107315.0,11,,
2024,UNU,EXP,86648.0,15,,
2024,UNU,EXP,40242.0,14,,
2024,UNU,EXP,78092325.0,X00,,
2024,UNU,EXP,138740.0,16,,
2024,UNU,EXP,217149.0,17,,
2024,UNICEF,EXP,788722077.0,2,,
2024,UNICEF,EXP,1771844625.0,3,,
2024,UNICEF,EXP,1245833429.0,4,,
2024,UNICEF,EXP,41389792.0,5,,
2024,UNICEF,EXP,777535801.0,6,,
2024,UNICEF,EXP,144081216.0,10,,
2024,UNICEF,EXP,162760735.0,13,,
2024,UNICEF,EXP,726123101.0,16,,
2024,UNICEF,EXP,886666727.0,X00,,
2024,UNICEF,EXP,1413366782.0,17,,
2024,UNFCCC,EXP,122381813.0,13,,
2024,IOM,BUD,193639615.0,X00,,
2024,UNDP,EXP,1076693921.0,X00,,
2024,UNV,EXP,27195265.0,X00,,
2024,PAHO,EXP,4535851.0,2,,
2024,PAHO,EXP,4717974.0,5,,
2024,PAHO,EXP,1756610.0,6,,
2024,PAHO,EXP,4082162.0,11,,
2024,PAHO,EXP,1756610.0,13,,
2024,PAHO,EXP,758232500.0,X00,,
2024,PAHO,EXP,323376799.0,3,,
2024,PAHO,EXP,878305.0,7,,
2024,PAHO,EXP,5072081.0,10,,
2024,PAHO,EXP,12136528.0,17,,
2024,PAHO,EXP,454793.0,9,,
2024,PAHO,EXP,2647962.0,16,,
2024,UNFPA,EXP,266207552.0,3,,
2024,UNFPA,EXP,51977595.0,3,,
2024,UNFPA,EXP,188166914.0,3,,
2024,UNFPA,EXP,27218167.0,10,,
2024,UNFPA,EXP,88532340.0,13,,
2024,UNFPA,EXP,26304061.0,16,,
2024,UNFPA,EXP,52914156.0,17,,
2024,UNFPA,EXP,102694238.0,3,,
2024,UNFPA,EXP,78775278.0,5,,
2024,UNFPA,EXP,48722364.0,5,,
2024,UNFPA,EXP,342888147.0,5,,
2024,UNCCD,EXP,40130111.0,15,,
2024,WFP,BUD,2814.0,17,,
2024,WFP,BUD,286441688.0,17,,
2024,WFP,BUD,798568924.0,17,,
2024,WFP,BUD,6933215211.0,2,,
2024,WFP,BUD,565202413.0,2,,
2024,WFP,BUD,140063847.0,2,,
2024,WFP,BUD,434587834.0,2,,
2024,WHO,EXP,18192473.0,3,,
2024,WHO,EXP,65535898.0,3,,
2024,WHO,EXP,55016324.0,3,,
2024,WHO,EXP,1377934326.0,3,,
2024,WHO,EXP,10799872.0,5,,
2024,WHO,EXP,221651.0,17,,
2024,WHO,EXP,10492464.0,2,,
2024,WHO,EXP,10304269.0,3,,
2024,WHO,EXP,152179922.0,3,,
2024,WHO,EXP,1026376568.0,3,,
2024,WHO,EXP,163332370.0,3,,
2024,WHO,EXP,4790106.0,3,,
2024,WHO,EXP,4121708.0,3,,
2024,WHO,EXP,71637715.0,3,,
2024,WHO,EXP,2354145.0,9,,
2024,WHO,EXP,132233997.0,17,,
2024,WHO,EXP,35437050.0,3,,
2024,WHO,EXP,622391926.0,3,,
2024,IFAD,EXP,245195041.0,2,,
2024,UNICEF,EXP,556390910.0,1,,
2024,UNITAID,EXP,164495000.0,3,,
2024,UNITAID,EXP,12546000.0,3,,
2024,ILO,BUD,5894399.0,1,,
2024,ILO,BUD,2379642.0,1,,
2024,ILO,BUD,37873692.0,1,,
2024,ILO,BUD,2660147.0,1,,
2024,ILO,BUD,1194691.0,1,,
2024,ILO,BUD,191075.0,1,,
2024,ILO,BUD,51599.0,1,,
2024,ILO,BUD,127946.0,10,,
2024,ILO,BUD,5046973.0,10,,
2024,ILO,BUD,42191.0,11,,
2024,ILO,BUD,332546.0,12,,
2024,ILO,BUD,111547.0,10,,
2024,ILO,BUD,318259.0,12,,
2024,ILO,BUD,8735218.0,13,,
2024,ILO,BUD,35570.0,15,,
2024,ILO,BUD,7862822.0,16,,
2024,ILO,BUD,260660.0,16,,
2024,ILO,BUD,2043443.0,17,,
2024,ILO,BUD,68925.0,17,,
2024,ILO,BUD,612563.0,2,,
2024,ILO,BUD,3688378.0,4,,
2024,ILO,BUD,7413865.0,5,,
2024,ILO,BUD,9078780.0,8,,
2024,ILO,BUD,337010.0,9,,
2024,ILO,BUD,337010.0,9,,
2024,ILO,BUD,152630.0,16,,
2024,ILO,BUD,8969149.0,17,,
2024,ILO,BUD,2626243.0,17,,
2024,ILO,BUD,11074394.0,5,,
2024,ILO,BUD,487079.0,5,,
2024,ILO,BUD,5966819.0,4,,
2024,ILO,BUD,21620065.0,10,,
2024,ILO,BUD,61936.0,12,,
2024,ILO,BUD,1839635.0,13,,
2024,ILO,BUD,87069.0,14,,
2024,ILO,BUD,130619.0,16,,
2024,ILO,BUD,13029104.0,10,,
2024,ILO,BUD,17058805.0,10,,
2024,ILO,BUD,187584.0,11,,
2024,ILO,BUD,41230.0,12,,
2024,ILO,BUD,103518.0,13,,
2024,ILO,BUD,32141.0,16,,
2024,ILO,BUD,23869421.0,16,,
2024,ILO,BUD,16105578.0,16,,
2024,ILO,BUD,22930.0,17,,
2024,ILO,BUD,675695.0,17,,
2024,ILO,BUD,350051.0,17,,
2024,ILO,BUD,418129.0,17,,
2024,ILO,BUD,1354799.0,5,,
2024,ILO,BUD,65811.0,5,,
2024,ILO,BUD,97266.0,13,,
2024,ILO,BUD,1139632.0,14,,
2024,ILO,BUD,1194167.0,16,,
2024,ILO,BUD,142296.0,8,,
2024,ILO,BUD,6642081.0,9,,
2024,ILO,BUD,56864.0,17,,
2024,ILO,BUD,23084299.0,17,,
2024,ILO,BUD,6843534.0,17,,
2024,ILO,BUD,465193.0,17,,
2024,ILO,BUD,1469818.0,3,,
2024,ILO,BUD,3419595.0,3,,
2024,ILO,BUD,14150432.0,3,,
2024,ILO,BUD,4016209.0,3,,
2024,ILO,BUD,971281.0,3,,
2024,ILO,BUD,20300514.0,4,,
2024,ILO,BUD,8915704.0,4,,
2024,ILO,BUD,14578093.0,5,,
2024,ILO,BUD,1054664.0,4,,
2024,ILO,BUD,3105024.0,5,,
2024,ILO,BUD,1097595.0,5,,
2024,ILO,BUD,112796846.0,8,,
2024,ILO,BUD,17101.0,9,,
2024,ILO,BUD,23243476.0,8,,
2024,ILO,BUD,13542266.0,8,,
2024,ILO,BUD,149428179.0,8,,
2024,ILO,BUD,133814076.0,8,,
2024,ILO,BUD,46716590.0,8,,
2024,ILO,BUD,35680275.0,8,,
2024,ILO,BUD,289801.0,8,,
2024,ILO,BUD,418129.0,8,,
2024,ILO,BUD,6489164.0,8,,
2024,UNESCO,EXP,318055.0,1,,
2024,UNESCO,EXP,41276.0,1,,
2024,UNESCO,EXP,25750.0,1,,
2024,UNESCO,EXP,3424555.0,6,,
2024,UNESCO,EXP,1328449.0,6,,
2024,UNESCO,EXP,687246.0,12,,
2024,UNESCO,EXP,11705603.0,3,,
2024,UNESCO,EXP,87438.0,3,,
2024,UNESCO,EXP,33297867.0,4,,
2024,UNESCO,EXP,4386421.0,6,,
2024,UNESCO,EXP,588019.0,6,,
2024,UNESCO,EXP,223502.0,8,,
2024,UNESCO,EXP,1144704.0,9,,
2024,UNESCO,EXP,145230.0,11,,
2024,UNESCO,EXP,194506.0,13,,
2024,UNESCO,EXP,443533.0,14,,
2024,UNESCO,EXP,7088637.0,14,,
2024,UNESCO,EXP,4978.0,15,,
2024,UNESCO,EXP,5518980.0,16,,
2024,UNESCO,EXP,600725.0,16,,
2024,UNESCO,EXP,1158546.0,17,,
2024,UNESCO,EXP,1778034.0,17,,
2024,UNESCO,EXP,27492.0,17,,
2024,UNESCO,EXP,2772436.0,17,,
2024,UNESCO,EXP,715226.0,3,,
2024,UNESCO,EXP,3658.0,3,,
2024,UNESCO,EXP,911140.0,4,,
2024,UNESCO,EXP,10006587.0,3,,
2024,UNESCO,EXP,14163986.0,4,,
2024,UNESCO,EXP,10044933.0,4,,
2024,UNESCO,EXP,1922880.0,4,,
2024,UNESCO,EXP,369.0,4,,
2024,UNESCO,EXP,12897198.0,4,,
2024,UNESCO,EXP,23545587.0,4,,
2024,UNESCO,EXP,13308329.0,4,,
2024,UNESCO,EXP,980028.0,5,,
2024,UNESCO,EXP,4939996.0,5,,
2024,UNESCO,EXP,19335377.0,5,,
2024,UNESCO,EXP,2364611.0,1,,
2024,UNESCO,EXP,17393413.0,4,,
2024,UNESCO,EXP,70897.0,5,,
2024,UNESCO,EXP,1434814.0,5,,
2024,UNESCO,EXP,2858742.0,5,,
2024,UNESCO,EXP,640733.0,8,,
2024,UNESCO,EXP,135724.0,9,,
2024,UNESCO,EXP,1457179.0,10,,
2024,UNESCO,EXP,2980875.0,11,,
2024,UNESCO,EXP,365189.0,14,,
2024,UNESCO,EXP,1105527.0,15,,
2024,UNESCO,EXP,1262153.0,16,,
2024,UNESCO,EXP,642558.0,16,,
2024,UNESCO,EXP,804868.0,17,,
2024,UNESCO,EXP,484184.0,1,,
2024,UNESCO,EXP,150003.0,3,,
2024,UNESCO,EXP,3.0,8,,
2024,UNESCO,EXP,0.0,9,,
2024,UNESCO,EXP,229414.0,10,,
2024,UNESCO,EXP,16445.0,11,,
2024,UNESCO,EXP,154532.0,6,,
2024,UNESCO,EXP,30899.0,6,,
2024,UNESCO,EXP,137102.0,8,,
2024,UNESCO,EXP,16158.0,8,,
2024,UNESCO,EXP,6514119.0,8,,
2024,UNESCO,EXP,3409.0,6,,
2024,UNESCO,EXP,12434.0,10,,
2024,UNESCO,EXP,583860.0,11,,
2024,UNESCO,EXP,3715951.0,13,,
2024,UNESCO,EXP,225868.0,14,,
2024,UNESCO,EXP,708027.0,15,,
2024,UNESCO,EXP,156015.0,16,,
2024,UNESCO,EXP,2261572.0,16,,
2024,UNESCO,EXP,10805.0,17,,
2024,UNESCO,EXP,60044.0,9,,
2024,UNESCO,EXP,60673589.0,11,,
2024,UNESCO,EXP,3318902.0,13,,
2024,UNESCO,EXP,1905734.0,14,,
2024,UNESCO,EXP,3233168.0,15,,
2024,UNESCO,EXP,67711.0,15,,
2024,UNESCO,EXP,9862720.0,16,,
2024,UNESCO,EXP,2676497.0,16,,
2024,UNESCO,EXP,44938.0,17,,
2024,FAO,EXP,167130.0,17,,
2024,FAO,EXP,5109663.0,17,,
2024,FAO,EXP,3876509.0,17,,
2024,FAO,EXP,3547839.0,17,,
2024,FAO,EXP,5188762.0,17,,
2024,FAO,EXP,16329325.0,13,,
2024,FAO,EXP,20219515.0,14,,
2024,FAO,EXP,28818266.0,1,,
2024,FAO,EXP,89569.0,10,,
2024,FAO,EXP,4637017.0,10,,
2024,FAO,EXP,400471.0,10,,
2024,FAO,EXP,824522.0,11,,
2024,FAO,EXP,2255853.0,11,,
2024,FAO,EXP,1606589.0,11,,
2024,FAO,EXP,38416769.0,15,,
2024,FAO,EXP,9942235.0,15,,
2024,FAO,EXP,1133384.0,15,,
2024,FAO,EXP,328859305.0,2,,
2024,FAO,EXP,10239121.0,2,,
2024,FAO,EXP,3692589.0,2,,
2024,FAO,EXP,6844087.0,3,,
2024,FAO,EXP,890043.0,4,,
2024,FAO,EXP,2282196.0,5,,
2024,FAO,EXP,3248990.0,5,,
2024,FAO,EXP,1949941.0,5,,
2024,FAO,EXP,6258583.0,6,,
2024,FAO,EXP,1660324.0,7,,
2024,FAO,EXP,806550.0,8,,
2024,FAO,EXP,22188438.0,15,,
2024,FAO,EXP,6271011.0,15,,
2024,FAO,EXP,789404.0,16,,
2024,FAO,EXP,15360.0,16,,
2024,FAO,EXP,1166354.0,17,,
2024,FAO,EXP,5344628.0,17,,
2024,FAO,EXP,1784949.0,17,,
2024,FAO,EXP,5959519.0,17,,
2024,FAO,EXP,2842431.0,14,,
2024,FAO,EXP,11521170.0,14,,
2024,FAO,EXP,3857576.0,15,,
2024,FAO,EXP,979559.0,15,,
2024,FAO,EXP,70735240.0,1,,
2024,FAO,EXP,19486272.0,1,,
2024,FAO,EXP,10684320.0,1,,
2024,FAO,EXP,410162850.0,1,,
2024,FAO,EXP,43621154.0,2,,
2024,FAO,EXP,2628761.0,2,,
2024,FAO,EXP,6061867.0,3,,
2024,FAO,EXP,687212.0,3,,
2024,FAO,EXP,778353.0,4,,
2024,FAO,EXP,1948115.0,5,,
2024,FAO,EXP,2695718.0,5,,
2024,FAO,EXP,3664985.0,5,,
2024,FAO,EXP,18191637.0,6,,
2024,FAO,EXP,9911342.0,14,,
2024,FAO,EXP,44214716.0,15,,
2024,FAO,EXP,9630647.0,15,,
2024,FAO,EXP,2833852.0,16,,
2024,FAO,EXP,853015.0,16,,
2024,FAO,EXP,9546289.0,16,,
2024,FAO,EXP,2081795.0,5,,
2024,FAO,EXP,4947586.0,6,,
2024,FAO,EXP,3588968.0,8,,
2024,FAO,EXP,5718839.0,8,,
2024,FAO,EXP,1055603.0,8,,
2024,FAO,EXP,8307404.0,9,,
2024,FAO,EXP,2246850.0,1,,
2024,FAO,EXP,155568430.0,2,,
2024,FAO,EXP,5430522.0,2,,
2024,FAO,EXP,4281008.0,2,,
2024,FAO,EXP,3086366.0,2,,
2024,FAO,EXP,3784534.0,3,,
2024,FAO,EXP,5198026.0,1,,
2024,FAO,EXP,150803115.0,2,,
2024,FAO,EXP,7672078.0,2,,
2024,FAO,EXP,9359656.0,3,,
2024,FAO,EXP,778353.0,4,,
2024,FAO,EXP,627573.0,4,,
2024,FAO,EXP,3806325.0,5,,
2024,FAO,EXP,786446.0,11,,
2024,FAO,EXP,5454305.0,12,,
2024,FAO,EXP,8290556.0,12,,
2024,FAO,EXP,1666529.0,13,,
2024,FAO,EXP,5176081.0,14,,
2024,FAO,EXP,6457857.0,14,,
2024,FAO,EXP,25154537.0,3,,
2024,FAO,EXP,563690.0,4,,
2024,FAO,EXP,4474880.0,5,,
2024,FAO,EXP,3720731.0,6,,
2024,FAO,EXP,3953265.0,6,,
2024,FAO,EXP,3645996.0,8,,
2024,FAO,EXP,713528.0,8,,
2024,FAO,EXP,55765.0,8,,
2024,FAO,EXP,770689.0,9,,
2024,FAO,EXP,732607.0,9,,
2024,FAO,EXP,11323608.0,10,,
2024,FAO,EXP,12682335.0,10,,
2024,FAO,EXP,111645.0,10,,
2024,FAO,EXP,575902.0,10,,
2024,FAO,EXP,3119272.0,10,,
2024,FAO,EXP,3690723.0,10,,
2024,FAO,EXP,35598243.0,12,,
2024,FAO,EXP,1062239.0,12,,
2024,FAO,EXP,35736085.0,13,,
2024,FAO,EXP,676571.0,13,,
2024,FAO,EXP,4642058.0,14,,
2024,FAO,EXP,761408.0,7,,
2024,FAO,EXP,9639108.0,8,,
2024,FAO,EXP,828216.0,8,,
2024,FAO,EXP,62779.0,9,,
2024,FAO,EXP,3154456.0,12,,
2024,FAO,EXP,5774613.0,12,,
2024,FAO,EXP,1040058.0,12,,
2024,FAO,EXP,22995976.0,13,,
2024,FAO,EXP,6904354.0,13,,
2024,FAO,EXP,19098030.0,14,,
2024,FAO,EXP,973688.0,14,,
2024,FAO,EXP,615675.0,8,,
2024,FAO,EXP,11709996.0,9,,
2024,FAO,EXP,2688579.0,9,,
2024,FAO,EXP,294937.0,11,,
2024,FAO,EXP,9535240.0,12,,
2024,FAO,EXP,1804958.0,12,,
2024,FAO,EXP,2979141.0,13,,
2024,FAO,EXP,1141888.0,14,,
2024,FAO,EXP,9375815.0,14,,
2024,FAO,EXP,2971071.0,14,,
2024,IOM,BUD,22835.0,17,,
2024,IOM,BUD,246913.0,17,,
2024,IOM,BUD,32346059.0,1,,
2024,IOM,BUD,16216389.0,1,,
2024,IOM,BUD,285975396.0,1,,
2024,IOM,BUD,615593.0,1,,
2024,IOM,BUD,1258586.0,2,,
2024,IOM,BUD,83584571.0,3,,
2024,IOM,BUD,1099.0,3,,
2024,IOM,BUD,-5524.0,3,,
2024,IOM,BUD,12371996.0,3,,
2024,IOM,BUD,1799742.0,17,,
2024,IOM,BUD,70868075.0,1,,
2024,IOM,BUD,9536561.0,2,,
2024,IOM,BUD,2725930.0,3,,
2024,IOM,BUD,2722591.0,3,,
2024,IOM,BUD,82880537.0,3,,
2024,IOM,BUD,1299204.0,4,,
2024,IOM,BUD,407430.0,4,,
2024,IOM,BUD,1557636.0,5,,
2024,IOM,BUD,3855.0,6,,
2024,IOM,BUD,449635.0,8,,
2024,IOM,BUD,25192868.0,8,,
2024,IOM,BUD,6138713.0,1,,
2024,IOM,BUD,501268.0,1,,
2024,IOM,BUD,4429758.0,2,,
2024,IOM,BUD,24707.0,2,,
2024,IOM,BUD,40757284.0,3,,
2024,IOM,BUD,76428.0,3,,
2024,IOM,BUD,2577086.0,3,,
2024,IOM,BUD,976441.0,4,,
2024,IOM,BUD,799775.0,2,,
2024,IOM,BUD,8494828.0,3,,
2024,IOM,BUD,411465.0,3,,
2024,IOM,BUD,805102.0,4,,
2024,IOM,BUD,34342339.0,5,,
2024,IOM,BUD,5352778.0,6,,
2024,IOM,BUD,16429.0,8,,
2024,IOM,BUD,511062.0,8,,
2024,IOM,BUD,613146.0,9,,
2024,IOM,BUD,309279.0,9,,
2024,IOM,BUD,45747499.0,10,,
2024,IOM,BUD,1970770154.0,10,,
2024,IOM,BUD,88784.0,11,,
2024,IOM,BUD,3138368.0,11,,
2024,IOM,BUD,163892.0,12,,
2024,IOM,BUD,33438141.0,4,,
2024,IOM,BUD,3576.0,4,,
2024,IOM,BUD,146498.0,4,,
2024,IOM,BUD,69079851.0,5,,
2024,IOM,BUD,1102945.0,5,,
2024,IOM,BUD,3348257.0,5,,
2024,IOM,BUD,81807382.0,6,,
2024,IOM,BUD,271921.0,6,,
2024,IOM,BUD,4328201.0,7,,
2024,IOM,BUD,1769759.0,7,,
2024,IOM,BUD,1719476.0,7,,
2024,IOM,BUD,9299308.0,8,,
2024,IOM,BUD,8466889.0,4,,
2024,IOM,BUD,12741025.0,5,,
2024,IOM,BUD,547522.0,5,,
2024,IOM,BUD,207470.0,5,,
2024,IOM,BUD,65379247.0,6,,
2024,IOM,BUD,5701450.0,4,,
2024,IOM,BUD,1946621.0,4,,
2024,IOM,BUD,1146727.0,5,,
2024,IOM,BUD,9919386.0,8,,
2024,IOM,BUD,1780508.0,6,,
2024,IOM,BUD,23712208.0,6,,
2024,IOM,BUD,1947924.0,7,,
2024,IOM,BUD,1430454.0,7,,
2024,IOM,BUD,2123556.0,8,,
2024,IOM,BUD,16688648.0,8,,
2024,IOM,BUD,17161393.0,8,,
2024,IOM,BUD,-122.0,8,,
2024,IOM,BUD,1055660.0,9,,
2024,IOM,BUD,20358.0,9,,
2024,IOM,BUD,46827.0,10,,
2024,IOM,BUD,51004356.0,11,,
2024,IOM,BUD,2968677.0,11,,
2024,IOM,BUD,46528.0,8,,
2024,IOM,BUD,18325.0,9,,
2024,IOM,BUD,156697.0,9,,
2024,IOM,BUD,1221640.0,10,,
2024,IOM,BUD,267660.0,10,,
2024,IOM,BUD,49581059.0,11,,
2024,IOM,BUD,301318.0,11,,
2024,IOM,BUD,9068607.0,9,,
2024,IOM,BUD,3779403.0,10,,
2024,IOM,BUD,869.0,11,,
2024,IOM,BUD,550514.0,10,,
2024,IOM,BUD,8217945.0,11,,
2024,IOM,BUD,16834.0,12,,
2024,IOM,BUD,12057.0,15,,
2024,IOM,BUD,28197213.0,16,,
2024,IOM,BUD,8581390.0,16,,
2024,IOM,BUD,7590147.0,16,,
2024,IOM,BUD,1490774.0,16,,
2024,IOM,BUD,7015356.0,11,,
2024,IOM,BUD,75483.0,12,,
2024,IOM,BUD,405.0,12,,
2024,IOM,BUD,6904322.0,13,,
2024,IOM,BUD,26352.0,13,,
2024,IOM,BUD,630256.0,15,,
2024,IOM,BUD,481938.0,15,,
2024,IOM,BUD,3506565.0,16,,
2024,IOM,BUD,57924.0,16,,
2024,IOM,BUD,381255.0,17,,
2024,IOM,BUD,1247967.0,12,,
2024,IOM,BUD,114871.0,12,,
2024,IOM,BUD,5030655.0,13,,
2024,IOM,BUD,2198928.0,13,,
2024,IOM,BUD,11716.0,14,,
2024,IOM,BUD,18342.0,15,,
2024,IOM,BUD,2542805.0,16,,
2024,IOM,BUD,6490684.0,16,,
2024,IOM,BUD,2830543.0,17,,
2024,IOM,BUD,13440908.0,13,,
2024,IOM,BUD,53902.0,15,,
2024,IOM,BUD,27257626.0,16,,
2024,IOM,BUD,20514296.0,16,,
2024,IOM,BUD,40538881.0,16,,
2024,IOM,BUD,34793138.0,16,,
2024,IOM,BUD,954316.0,17,,
2024,IOM,BUD,2029824.0,17,,
2024,IOM,BUD,6528206.0,17,,
2024,IOM,BUD,12946468.0,17,,
2024,IOM,BUD,390937.0,17,,
2024,IOM,BUD,38247.0,17,,
2024,IOM,BUD,47969.0,17,,
2024,IOM,BUD,2101334.0,17,,
2024,IOM,BUD,101332.0,17,,
2024,IOM,BUD,110049.0,17,,
2024,UNDP,EXP,23523453.0,17,,
2024,UNDP,EXP,81206162.0,1,,
2024,UNDP,EXP,38144183.0,2,,
2024,UNDP,EXP,95017883.0,3,,
2024,UNDP,EXP,16327324.0,3,,
2024,UNDP,EXP,98963286.0,1,,
2024,UNDP,EXP,45351542.0,1,,
2024,UNDP,EXP,238352925.0,1,,
2024,UNDP,EXP,49435671.0,1,,
2024,UNDP,EXP,115658506.0,1,,
2024,UNDP,EXP,37772158.0,2,,
2024,UNDP,EXP,10331187.0,1,,
2024,UNDP,EXP,25876238.0,2,,
2024,UNDP,EXP,3165128.0,2,,
2024,UNDP,EXP,39072916.0,3,,
2024,UNDP,EXP,394786.0,3,,
2024,UNDP,EXP,6872710.0,3,,
2024,UNDP,EXP,7474795.0,4,,
2024,UNDP,EXP,4116715.0,4,,
2024,UNDP,EXP,18550762.0,2,,
2024,UNDP,EXP,2588566.0,2,,
